timestamp,upper_tank_pct,pressure_kpa,sensor_voltage,sensor_status,lora_rssi,lora_snr,pump_current_a,mains_voltage_v,pump_relay,decision_action,decision_state,decision_reason
2026-07-12T01:03:48.662038,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (154s old)
2026-07-12T01:03:49.670322,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (155s old)
2026-07-12T01:03:50.684362,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (156s old)
2026-07-12T01:03:51.695680,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (157s old)
2026-07-12T01:03:52.706265,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (158s old)
2026-07-12T01:03:53.715658,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (159s old)
2026-07-12T01:03:54.729004,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (160s old)
2026-07-12T01:03:55.751734,0.0,4.74,0.689,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,"Manual mode active — automation frozen, awaiting operator command"
2026-07-12T01:03:56.762585,0.0,4.74,0.689,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,"Manual mode active — automation frozen, awaiting operator command"
2026-07-12T01:03:57.779623,0.0,4.74,0.689,ok,,,,,ON,ON,ON_MANUAL,Manual mode ON
2026-07-12T01:03:58.804688,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_MANUAL,Manual mode OFF
2026-07-12T01:03:59.820194,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_MANUAL,Manual mode OFF
2026-07-12T01:04:00.834031,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_MANUAL,Manual mode OFF
2026-07-12T01:04:01.848061,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (167s old)
2026-07-12T01:04:02.859624,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (168s old)
2026-07-12T01:04:03.873499,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (169s old)
2026-07-12T01:04:04.885377,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (170s old)
2026-07-12T01:04:05.897383,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (171s old)
2026-07-12T01:04:06.908054,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (172s old)
2026-07-12T01:04:07.917160,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (173s old)
2026-07-12T01:04:08.928106,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (174s old)
2026-07-12T01:04:09.938667,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (175s old)
2026-07-12T01:04:10.951429,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (176s old)
2026-07-12T01:04:11.963258,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (177s old)
2026-07-12T01:04:12.976093,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (178s old)
2026-07-12T01:04:13.986687,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (179s old)
2026-07-12T01:04:14.999210,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (180s old)
2026-07-12T01:04:16.010722,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (181s old)
2026-07-12T01:04:17.020980,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (182s old)
2026-07-12T01:04:18.032808,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (183s old)
2026-07-12T01:04:19.042830,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (184s old)
2026-07-12T01:04:20.058499,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (185s old)
2026-07-12T01:04:21.067849,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (186s old)
2026-07-12T01:04:22.080382,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (187s old)
2026-07-12T01:04:23.094319,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (188s old)
2026-07-12T01:04:24.104912,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (189s old)
2026-07-12T01:04:25.116891,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (190s old)
2026-07-12T01:04:26.127975,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (191s old)
2026-07-12T01:04:27.141877,0.0,4.74,0.689,ok,,,,,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (192s old)
2026-07-12T16:11:56.851567,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:11:57.895033,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:11:58.932035,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:11:59.946650,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:00.977443,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:02.004111,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:03.208557,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:04.234086,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:05.267563,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:06.289475,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:07.414767,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:08.446661,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:09.475195,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:10.494262,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:11.512204,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:12.523004,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:13.543800,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:14.570026,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:15.691183,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:16.716502,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:17.783517,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:18.817418,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:19.831165,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:20.844185,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:21.855408,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:22.866198,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:23.877748,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:24.889764,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:25.906924,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:26.916774,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:27.926496,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:28.937925,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:29.947367,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:30.962815,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:31.971577,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:32.985980,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:33.994897,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:35.006846,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:36.017620,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:37.028504,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:38.043881,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:39.064049,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:40.076410,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:41.087172,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:42.099554,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:43.108500,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:44.120268,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:45.128096,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:46.139372,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:47.149499,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:48.162411,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:49.172748,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:50.181478,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:51.191970,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:52.200050,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:53.212702,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:54.223164,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:55.236584,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:56.250003,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:57.263328,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:58.274425,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:12:59.284802,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:00.302097,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:01.311526,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:02.323482,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:03.333845,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:04.347460,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:05.357837,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:06.368195,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:07.377275,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:08.389893,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:09.402003,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:10.413494,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:11.425494,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:12.435866,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:13.447817,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:14.457870,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:15.471041,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:16.480913,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:17.495790,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:18.508296,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:13:19.518364,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:46:55.044784,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:46:56.063292,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:46:57.073741,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:46:58.082305,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:46:59.093683,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:00.103299,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:01.124372,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:02.161631,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:03.204454,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:04.238706,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:05.278510,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:06.297225,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:07.323360,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:08.347494,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:09.382852,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:10.423579,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:11.450273,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:12.462428,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:13.475269,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:14.488635,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:15.514417,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:16.541732,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:17.563107,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:18.575384,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:19.604171,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:20.665385,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:22.438484,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:23.546637,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:24.558776,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:25.570001,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:26.582994,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:27.594554,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T16:47:28.618755,0.0,12.73,1.009,ok,-58,9.50,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:29.630044,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:30.638020,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:31.651969,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:32.664410,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:33.678228,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:34.687090,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:35.698306,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:36.709712,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:37.722435,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:38.732806,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:39.746421,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:40.758934,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:41.769742,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:42.783542,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:43.791768,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:44.803058,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:45.815292,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:46.827744,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:47.838808,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:48.848615,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:49.859610,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:50.868796,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:51.879790,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:52.888745,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:53.901053,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:54.910862,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:55.922838,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T16:47:56.935293,0.0,12.73,1.009,ok,,,,,ON,ON,ON_EMERGENCY,Upper tank CRITICAL LOW 0.0% ≤ 10%
2026-07-12T17:08:41.202897,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:42.220459,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:43.232627,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:44.281993,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:45.306510,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:46.339646,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:47.363635,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:48.493803,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:49.520133,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:50.539979,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:51.594884,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:52.622265,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:53.635129,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:54.689255,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:55.715259,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:56.740488,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:57.754718,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:58.767439,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:08:59.804214,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:09:00.827318,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:09:01.860692,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:09:02.892821,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:09:03.911204,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:09:04.935161,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:09:05.956023,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:09:06.977903,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:09:07.991171,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:09:08.999681,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:09:10.010346,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-12T17:09:11.020888,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
